personen_kremsId,personenId,art,handelsgut
4942,2895,2,Glätte
4943,2895,1,Weinbeeren
4944,2895,1,Feigen
4945,2895,2,Bleihe
4946,2895,2,Kastanien
4947,2895,2,Weinbeeren
4948,2895,2,Mandeln
4949,2895,,Tabak
4950,2895,2,Wachs
4951,2895,1,Gallus
4952,2895,,Rosinen
4953,2895,,Rosinken
4954,2895,2,Salpeter
4955,2895,2,Feigen
4956,2895,1,Öl
4957,2895,2,Federn
4958,2895,1,Mandeln
4959,2895,,Mennig
4960,2896,1,Gewandschnitt
4961,2896,1,Lediges Tuch
4962,2896,2,Tuch
4963,2896,2,Baye
4964,2897,1,Schmalz
4965,2898,2,Stockfisch
4966,2899,2,Tabak
4967,2900,2,Krämerei
4968,2900,2,Zwirn
4969,2900,2,Reis
4970,2900,2,Messer
4971,2900,2,Limonen
4972,2900,2,Rotbraun
4973,2900,2,Pfeffer
4974,2900,2,Kienruß
4975,2900,2,Zucker
4976,2901,2,Öl
4977,2901,2,Krämerei
4978,2901,2,Zwirn
4979,2901,2,Tabak
4980,2901,2,Schwefel
4981,2901,2,Kienruß
4982,2901,2,Pfeffer
4983,2901,2,Juchten
4984,2901,2,Zucker
4985,2901,2,Weinbeeren
4986,2901,2,Lorbeer
4987,2901,2,Reis
4988,2901,2,Spezerei
4989,2902,2,Juchten
4990,2903,2,Stockfisch
4991,2903,2,Röte
4992,2903,2,Anis
4993,2904,2,Juchten
4994,2905,,Zwirn
4995,2906,,Geschmeide
4996,2907,,Stockfisch
4997,2907,,Röte
4998,2907,,Wachs
4999,2907,,Nägel
5000,2907,,Tuch
5001,2909,2,Tabak
5002,2910,2,Nüsse
5003,2912,1,Leim
5004,2912,1,Fischschmalz
5005,2915,1,Zwirn
5006,2916,2,Röte
5007,2917,1,Tabak
5008,2918,,Tuch
5009,2919,2,Wolle
5010,2919,2,Stockfisch
5011,2919,2,Juchten
5012,2919,2,Leim
5013,2919,2,Glätte
5014,2919,1,Öl
5015,2919,2,Holländischer Käse
5016,2919,2,Schmalz
5017,2919,2,Röte
5018,2920,1,Haar
5019,2920,1,Schmalz
5020,2921,,Glätte
5021,2921,,Wachs
5022,2922,1,Haar
5023,2923,,Kastanien
5024,2923,,Hanf
5025,2924,1,Geschmeide
5026,2925,2,Tiroler Wein
5027,2926,2,Krämerei
5028,2927,,Strohmesser
5029,2929,,Seide
5030,2929,1,Glätte
5031,2929,,Blei
5032,2929,,Feigen
5033,2929,,Safran
5034,2929,1,Juchten
5035,2929,1,Zucker
5036,2929,1,Pfeffer
5037,2929,1,Wachs
5038,2929,2,Pasta
5039,2929,2,Käse
5040,2928,2,Krämerei
5041,2931,,Haar
5042,2932,1,Degenklingen
5043,2933,1,Degenklingen
5044,2934,,Messer
5045,2934,2,Enzianwurzen
5046,2935,,Käse
5047,2936,1,Tuch
5048,2937,,Pfeifen
5049,2937,,Geschmeide
5050,2937,,Messer
5051,2937,,Zinnlöffel
5052,2937,1,Juchten
5053,2942,1,Röte
5054,2943,2,Juchten
5055,2948,2,Juchten
5056,2944,2,Juchten
5057,2945,1,Zwirn
5058,2945,1,Fransen
5059,2946,1,Zwirn
5060,2947,2,Juchten
5061,2949,1,Zwirn
5062,2949,1,Fransen
5063,2951,,Schmelzwerk
5064,2952,1,Öl
5065,2953,2,Schliff
5066,2954,2,Geschmeide
5067,2954,,Holzwaren
5068,2954,2,Sensen
5069,2955,,Geschmeide
5070,2956,2,Kastanien
5071,2957,2,Röte
5072,2958,1,Stockfisch
5073,2959,1,Weinstein
5074,2959,2,Rupfen
5075,2959,2,Krämerei
5076,2960,,Leinöl
5077,2961,2,Schmalz
5078,2961,2,Stockfisch
5079,2961,2,Butter
5080,2961,2,Bettzeug
5081,2961,2,Rupfen
5082,2962,1,Leinwandschnitt
5083,2963,1,Kastanien
5084,2964,2,Juchten
5085,2965,2,Röte
5086,2966,2,Juchten
5087,2967,,Socken
5088,2968,,Gurken
5089,2969,1,Messer
5090,2969,1,Geschmeide
5091,2970,1,Geschmeide
5092,2971,1,Seidenwaren
5093,2971,2,Tuch
5094,2971,2,Haar
5095,2971,1,Tuch
5096,2973,2,Krämerei
5097,2974,1,Beschlagenes Gut
5098,2975,1,Kastanien
5099,2976,2,Krämerei
5100,2977,1,Tuch
5101,2978,1,Tuch
5102,2979,2,Tuch
5103,2977,1,Leinwand
5104,2978,1,Butter
5105,2978,2,Weinstein
5106,2980,,Weinstein
5107,2981,1,Tuch
5108,2982,1,Tuch
5109,2985,2,Farbe
5110,2986,1,Krämerei
5111,2986,1,Geschlagene Baumwolle
5112,2988,1,Weinstein
5113,2988,1,Krämerei
5114,2988,1,Halbseidenware
5115,2988,1,Meselan
5116,2988,2,Branntwein
5117,2989,2,Juchten
5118,2991,,Cardis
5119,2992,,Käse
5120,2993,1,Federn
5121,2994,,Zwirn
5122,2996,,Käse
5123,2997,,Schusterware
5124,2998,1,Fell
5125,2995,1,Weinstein
5126,2999,,Schaffelle
5127,3000,2,Stockfisch
5128,3001,2,Fischschmalz
5129,3003,2,Heringe
5130,3003,2,Stockfisch
5131,3003,2,Fischschmalz
5132,3003,2,Haar
5133,3003,2,Käse
5134,3004,2,Schaffelle
5135,3004,2,Fischschmalz
5136,3005,,Schnurmacherware
5137,3006,1,Kämme
5138,3007,,Glätte
5139,3008,,Früchte
5140,3009,,Früchte
5141,3010,2,Kastanien
5142,3011,1,Sensen
5143,3012,2,Kastanien
5144,3013,1,Glätte
5145,3013,,Blei
5146,3014,,Koschenelle
5147,3014,1,Kronrasch
5148,3015,2,Tischzeug
5149,3015,2,Seide
5150,3016,1,Leinwand
5151,3017,2,Senf
5152,3018,1,Haar
5153,3018,1,Butter
5154,3019,1,Juchten
5155,3019,1,Leinwand
5156,3020,2,Federn
5157,3021,1,Strohmesser
5158,3022,,Leinöl
5159,3022,,Pech
5160,3023,,Kastanien
5161,3024,,Kürschnerware
5162,3024,,Rauchwaren
5163,3026,,Leere Truhen
5165,3027,1,Haar
5168,3027,2,Krämerei
5169,3027,,Haar
5170,3028,2,Taschenmesser
5171,3029,,Krüge
5172,3030,2,Juchten
5173,3031,2,Tuch
5174,3033,2,Tiroler Wein
5175,3033,2,Tuch
5177,3034,2,Tiroler Wein
5178,3035,2,Kastanien
5179,3027,2,Spezerei
5180,3027,2,Braunrot
5181,3027,2,Weinbeeren
5182,3027,2,Reis
5183,3037,,Zwirn
5184,3038,1,Prisil
5185,3038,1,Röte
5186,3039,2,Enzianwurzen
5187,3040,2,Schafwolle
5188,3041,,Wetzsteine
5189,3041,1,Flämisches Garn
5190,3041,1,Leinwand
5191,3041,1,Schmalz
5192,3041,1,Butter
5193,3041,2,Holzwaren
5194,3041,2,Krämerei
5195,3041,,Geschmeide
5196,3042,2,Käse
5197,3043,1,Haar
5198,3044,2,Tabak
5199,3044,2,Weinstein
5200,3044,2,Kastanien
5201,3045,1,Schwarzpech
5202,3046,1,Käse
5203,3048,,Geistliche Waren
5204,3050,2,Kastanien
5205,3051,2,Senf
5206,3051,1,Knöpfe
5207,3052,1,Stockfisch
5208,3052,1,Juchten
5209,3052,1,Butter
5210,3052,1,Heringe
5211,3052,1,Fischschmalz
5212,3052,1,Werg
5213,3052,1,Glätte
5214,3053,1,Juchten
5215,3053,1,Stockfisch
5216,3053,1,Butter
5217,3053,1,Röte
5218,3053,2,Kastanien
5219,3054,1,Zwirn
5220,3056,1,Zwirn
5221,3056,,Rupfen
5222,3055,1,Leinwand
5223,3057,,Leinwand
5224,3058,2,Corduan
5225,3058,1,Corduan
5226,3059,2,Kreide
5227,3059,2,Ingwer
5228,3060,1,Schnurmacherware
5229,3062,2,Barchent
5230,3062,2,Krämerei
5231,3063,2,Haar
5232,3064,2,Wachs
5233,3065,2,Schliff
5234,3066,2,Schliff
5235,3067,,Glätte
5236,3068,2,Weinstein
5237,3068,2,Röte
5238,3069,2,Wachs
5239,3069,2,Strohmesser
5240,3070,2,Krämerei
5241,3071,,Geschmeide
5242,3072,2,Schafwolle
5243,3073,2,Kastanien
5244,3075,2,Kastanien
5245,3075,2,Senf
5246,3075,2,Schliff
5247,3076,2,Krämerei
5248,3077,2,Glätte
5249,3077,2,Juchten
5250,3077,2,Tabak
5251,3077,2,Tuch
5252,3077,2,Baye
5253,3077,2,Öl
5254,3077,2,Schwefel
5255,3077,2,Alaun
5256,3077,2,Leder
5257,3077,2,Senf
5258,3077,2,Rotbraun
5259,3078,2,Krämerei
5260,3079,,Krämerei
5261,3080,2,Öl
5262,3080,2,Krämerei
5263,3080,2,Reis
5264,3080,2,Lorbeer
5265,3080,2,Senf
5266,3081,1,Sensen
5267,3081,1,Geschmeide
5268,3082,2,Zwirn
5269,3082,2,Federn
5270,3082,2,Weinstein
5271,3082,2,Kastanien
5272,3084,,Hopfen
5273,3085,2,Kastanien
5274,3086,2,Hüte
5275,3086,2,Krämerei
5276,3087,2,Wolle
5277,3088,2,Schafwolle
5278,3089,2,Federn
5279,3090,1,Hirschzungen
5280,3090,1,Enzianwurzen
5281,3091,1,Tuch
5282,3091,1,Wachs
5283,3092,2,Tabak
5284,3093,2,Nüsse
5285,3093,2,Kastanien
5286,3095,,Kastanien
5287,3096,2,Tabak
5288,3097,2,Glätte
5289,3099,,Käse
5290,3099,,Schmalz
5291,3102,2,Juchten
5292,3102,2,Stockfisch
5293,3103,1,Anis
5294,3103,1,Koriander
5295,3104,2,Krämerei
5296,3108,2,Seidenwaren
5297,3108,2,Krämerei
5298,3106,1,Wachs
5299,3106,2,Pfeffer
5300,3106,1,Schafwolle
5301,3106,1,Federn
5302,3106,2,Tabak
5303,3107,1,Seide
5304,3107,1,Knöpfe
5305,3109,2,Federn
5306,3110,1,Federn
5307,3110,,Wolle
5308,3111,2,Holzwaren
5309,3112,1,Käse
5310,3114,2,Krämerei
5311,3116,1,Zwetschgen
5312,3116,2,Heringe
5313,3116,2,Tuch
5314,3116,2,Baye
5315,3117,1,Baumwollwaren
5316,3117,2,Prein
5317,3119,2,Kastanien
5318,3119,2,Sardellen
5319,3119,2,Früchte
5324,3120,2,Reis
5325,3120,2,Surlemoni
5326,3120,2,Öl
5327,3120,2,Kienruß
5328,3121,,Nüsse
5329,3122,,Haar
5330,3139,,Juchten
5331,3123,1,Glätte
5332,3124,,Früchte
5333,3124,,Nürnberger Ware
5334,3124,,Glätte
5335,3124,,Messer
5336,3125,,Safran
5337,3125,2,Messer
5338,3125,,Glätte
5339,3125,2,Geschmeide
5340,3125,,Öl
5341,3125,2,Kastanien
5342,3125,,Pfeifen
5343,3125,,Eisenwaren
5344,3125,,Nürnberger Ware
5345,3125,1,Blei
5346,3126,2,Messer
5347,3126,,Holzwaren
5348,3126,,Schmelz
5349,3126,,Nürnberger Ware
5350,3126,,Papier
5351,3126,,Geschmeide
5352,3126,,Glätte
5353,3126,2,Baumöl
5354,3126,1,Wachs
5355,3126,,Spiegel
5356,3126,,Schmelzwerk
5357,3126,,Beten
5358,3126,2,Kastanien
5359,3126,,Welscher Wein
5360,3126,,Krämerei
5361,3126,,Eisenwaren
5362,3126,,Beschlagenes Gut
5363,3126,1,Blei
5364,3126,,Pfeifen
5365,3126,,Buchsenstein
5366,3126,,Safran
5367,3127,2,Blech
5368,3129,2,Holzwaren
5369,3130,,Kastanien
5370,3131,1,Juchten
5371,3131,2,Kastanien
5372,3132,,Glätte
5373,3132,,Nürnberger Ware
5374,3133,,Ochsenhäute
5375,3133,,Kuhhäute
5376,3133,1,Glätte
5377,3133,,Früchte
5378,3133,,Safran
5379,3133,,Messer
5380,3133,1,Wachs
5381,3135,,Stockfisch
5382,3135,,Juchten
5383,3136,1,Juchten
5384,3137,2,Juchten
5385,3138,2,Öl
5386,3140,,Messer
5387,3140,,Geschmeide
5388,3141,,Nüsse
5389,3142,1,Juchten
5390,3143,1,Kastanien
5391,3144,2,Socken
5392,3145,1,Kastanien
5393,3146,1,Kastanien
5394,3148,1,Kastanien
5395,3147,1,Kastanien
5396,3150,1,Meselan
5397,3151,2,Materialien
5398,3152,2,Tabak
5399,3153,2,Haar
5400,3154,2,Früchte
5401,3154,2,Kastanien
5402,3154,2,Krämerei
5403,3154,2,Spezerei
5404,3154,2,
5405,3155,2,Kastanien
5406,3156,2,Kastanien
5407,3157,,Leinöl
5408,3157,,Zwirn
5409,3158,,Wolle
5410,3159,2,Branntwein
5411,3160,,Weiße Ware
5412,3161,2,Krämerei
5413,3162,1,Indigo
5414,3162,1,Pfeffer
5415,3163,2,Tabak
5416,3164,,Ziechen
5417,3164,,Gallus
5418,3164,2,Pfeffer
5419,3165,,Glätte
5420,3165,,Blei
5421,3165,,Juchten
5422,3166,,Tuch
5423,3166,,Socken
5424,3167,1,Geschmeide
5425,3168,1,Zwirn
5426,3168,1,Kalbfelle
5427,3169,2,Krämerei
5428,3169,2,Farbe
5429,3169,2,Weinbeeren
5430,3169,2,Öl
5431,3169,2,Steyrer Ware
5432,3169,2,Senf
5433,3169,2,Schwefel
5434,3170,2,Nüsse
5435,3171,1,Butter
5436,3172,1,Käse
5437,3172,1,Alaun
5438,3172,1,Kupferwasser
5439,3172,1,Schmalz
5440,3172,1,Leinwand
5441,3172,1,Anis
5442,3172,2,Weinstein
5443,3172,1,Butter
5444,3173,2,Juchten
5445,3174,2,Federn
5446,3175,2,Wolle
5447,3176,1,Messer
5448,3176,1,Scheiden
5449,3176,,Arbes
5450,3176,,Prein
5451,3177,2,Ochsenspitz
5452,3179,,Glätte
5453,3179,,Blei
5454,3180,2,Juchten
5455,3180,2,Stockfisch
5456,3181,2,Öl
5457,3182,2,Reis
5458,3182,2,Öl
5459,3182,2,Kastanien
5460,3182,2,Baumwolle
5461,3182,1,Salpeter
5462,3182,2,Harrasware
5463,3182,2,Krämerei
5464,3182,2,Limonen
5465,3182,2,Fischbein
5466,3182,2,Indigo
5467,3182,2,Schwefel
5468,3182,2,Tabak
5469,3182,2,Konfekt
5470,3182,2,Weinbeeren
5471,3182,2,Sardellen
5472,3182,2,Braunrot
5473,3182,2,Seidenwaren
5474,3182,2,Zibeben
5475,3182,2,Tuch
5476,3182,2,Gelbe Erde
5477,3182,2,Bleiweiß
5478,3182,1,Papier
5479,3182,2,Leinwand
5480,3182,2,Kapern
5481,3183,2,Juchten
5482,3183,2,Kreide
5483,3184,2,Juchten
5484,3185,2,Kastanien
5485,3185,1,Salpeter
5486,3185,2,Öl
5487,3185,2,Rote Erde
5488,3185,2,Gelbe Erde
5489,3186,,Wachs
5490,3186,,Geschmeide
5491,3188,1,Spitze
5492,3189,,Zwirn
5493,3191,2,Holzwaren
5494,3191,2,Birnen
5495,3191,2,Kastanien
5496,3192,1,Kastanien
5497,3193,1,Garn
5498,3195,2,Schafwolle
5499,3196,1,Leinöl
5500,3197,2,Stockfisch
5501,3198,2,Wolle
5502,3199,2,Federn
5503,3199,2,Hirschgeweih
5504,3199,1,Messer
5505,3203,1,Messer
5506,3200,1,Messer
5507,3204,1,Messer
5508,3201,1,Messer
5509,3208,1,Messer
5510,3202,2,Ochsenspitz
5511,3202,1,Messer
5512,3202,1,Scheiden
5513,3202,2,Haar
5514,3202,1,Ochsenspitz
5515,3207,1,Messer
5516,3207,1,Scheiden
5517,3207,1,Nägel
5518,3206,1,Messer
5519,3205,2,Rupfen
5520,3205,2,Schleier
5521,3205,1,Leinwand
5522,3205,1,Rupfen
5523,3209,,Leinwand
5524,3209,,Nadeln
5525,3209,,Haftel
5526,3210,2,Kastanien
5527,3210,,Wachs
5528,3211,1,Zwirn
5529,3212,1,Wachs
5530,3212,2,Holzwaren
5531,3212,2,Kastanien
5532,3212,2,Messing
5533,3212,2,Messer
5534,3212,2,Taschenmesser
5535,3212,1,Glätte
5536,3212,1,Garn
5537,3212,2,Nüsse
5538,3212,2,Baumwolle
5539,3212,2,Geschmeide
5540,3215,1,Wachs
5541,3215,2,Wachs
5542,3215,2,Geschmeide
5543,3214,2,Wachs
5544,3214,2,Geschmeide
5545,3216,2,Altkupfer
5546,3217,1,Gearbeitete Kuhhäute
5547,3217,,Knoppern
5548,3218,2,Juchten
5549,3219,1,Geschmeide
5550,3220,1,Geschmeide
5551,3221,2,Alteisen
5552,3222,,Blei
5553,3223,,Hanfkörner
5554,3224,2,Leinwand
5555,3224,2,Zeug
5556,3227,,Leinwand
5557,3228,2,Kastanien
5558,3229,,Fell
5559,3231,2,Weinstein
5560,3232,2,Hanf
5561,3233,1,Zwirn
5562,3235,1,Flor
5563,3235,1,Harrasware
5564,3236,,Käse
5565,3237,,Wachs
5566,3237,,Glätte
5567,3237,,Blei
5568,3238,2,Reis
5569,3238,2,Feigen
5570,3238,2,Senf
5571,3238,2,Bockshörndl
5572,3238,2,Rotbraun
5573,3238,2,Seidenwaren
5574,3238,2,Schwefel
5575,3239,2,Leinöl
5576,3240,,Federn
5577,3241,1,Glätte
5578,3241,1,Heringe
5579,3241,1,Kupferwasser
5580,3241,1,Spitze
5581,3241,1,Alaun
5582,3241,1,Stockfisch
5583,3241,2,Zwetschgen
5584,3241,1,Zinn
5585,3241,1,Weißblech
5586,3241,2,Nüsse
5587,3242,1,Käse
5588,3243,,Schmalz
5589,3245,1,Weiße Ware
5590,3246,,Tuch
5591,3247,1,Fell
5592,3248,1,Kreide
5593,3249,2,Öl
5594,3250,2,Enzian
5595,3251,2,Federn
5596,3252,1,Juchten
5597,3253,2,Weinstein
5598,3254,2,Tabak
5599,3255,2,Haar
5600,3257,2,Kastanien
5601,3258,1,Gewandschnitt
5602,3259,,Kirchenware
5603,3261,1,Kastanien
5604,3264,1,Zwetschgen
5605,3265,2,Spezerei
5606,3269,,Heringe
5607,3270,2,Kastanien
5608,3271,2,Kastanien
5609,3272,2,Kastanien
5610,3272,2,Schwefel
5611,3272,2,Krämerei
5612,3272,2,Kotzen
5613,3274,2,Kastanien
5614,3273,,Strohmesser
5615,3273,2,Kastanien
5616,3273,2,Weinstein
5617,3275,2,Federn
5618,3277,2,Röte
5619,3278,,Haar
5620,3278,2,Nüsse
5621,3279,1,Tuch
5622,3280,,Schmalz
5623,3281,1,Tuch
5624,3282,1,Tuch
5625,3283,,Geschmeide
5626,3286,1,Baumwollwaren
5627,3287,1,Baumwollwaren
5628,3288,1,Baumwollwaren
5629,3289,2,Wolle
5630,3290,1,Wolle
5631,3290,2,Wolle
5632,3291,2,Schafwolle
5633,3291,2,Wolle
5634,3293,2,Kastanien
5635,3294,1,Zinn
5636,3295,1,Schafwolle
5637,3296,,Pulver
5638,3296,,Lunten
5639,3296,,Blei
5640,3297,,Haar
5641,3298,2,Federn
5642,3298,1,Leinwand
5643,3298,2,Prein
5644,3298,2,Dochtgarn
5645,3298,1,Schmer
5646,3299,1,Krämerei
5647,3299,2,Krämerei
5648,3299,1,Käppel
5649,3301,,Krämerei
5650,3301,2,Zwirn
5651,3302,1,Weinstein
5652,3302,2,Stockfische
5653,3302,2,Juchten
5654,3302,1,Zinn
5655,3302,2,Federn
5656,3302,1,Schafwolle
5657,3302,1,Anis
5658,3302,1,Wolle
5659,3302,1,Hanf
5660,3302,1,Werg
5661,3302,2,Reis
5662,3302,1,Messing
5663,3302,1,Zwetschgen
5664,3302,1,Glätte
5665,3302,2,Blei
5666,3302,1,Blei
5667,3303,,Pulver
5668,3303,,Lunten
5669,3303,,Blei
5670,3304,,Tiroler Wein
5671,3305,1,Weinstein
5672,3305,1,Tabakpfeifen
5673,3305,2,Glätte
5674,3306,,Glätte
5675,3307,,Hüte
5676,3307,,Bücher
5677,3307,,Socken
5678,3307,,Hutstepperei
5679,3308,,Zinn
5680,3308,,Kupfer
5681,3309,2,Kastanien
5682,3310,,Haar
5683,3310,,Leinwand
5684,3311,1,Rupfen
5685,3312,,Käse
5686,3313,,Beten
5687,3314,,Hüte
5688,3315,1,Hausen
5689,3316,2,Röte
5690,3317,2,Indigo
5691,3318,1,Schwarzblech
5692,3318,1,Nägel
5693,3318,1,Pfannen
5694,3318,2,Haar
5695,3319,1,Kreide
5696,3319,2,Kastanien
5697,3320,1,Heringe
5698,3320,2,Nüsse
5699,3321,,Schliff
5700,3316,2,Wolle
5701,3316,2,Tuch
5702,3316,1,Weinstein
5703,3316,1,Wolle
5704,3316,2,Zwetschgen
5705,3316,1,Tuch
5706,3316,1,Baye
5707,3316,2,Nüsse
5708,3323,,Haar
5709,3323,,Wagenschmiere
5710,3324,2,Juchten
5711,3325,2,Kastanien
5712,3326,2,Stockfisch
5713,3326,2,Leinwand
5714,3326,2,Juchten
5715,3326,2,Krämerei
5716,3328,1,Tuch
5717,3328,2,Wolle
5718,3329,1,Kürschnerware
5719,3331,,Nüsse
5720,3333,2,Tabak
5721,3333,2,Öl
5722,3333,2,Röte
5723,3335,1,Kreide
5724,3336,2,Federn
5725,3337,1,Kastanien
5726,3337,1,Reis
5727,3338,2,Flintenstein
5728,3338,2,Kastanien
5729,3340,1,Kastanien
5730,3341,,Leim
5731,3342,1,Kreide
5732,3343,1,Haar
5733,3344,2,Nüsse
5734,3344,2,Kastanien
5735,3345,2,Krämerei
5736,3346,2,Nüsse
5737,3347,,Geschmeide
5738,3348,1,Stockfisch
5739,3348,1,Rotscher
5740,3349,2,Nüsse
5741,3350,,Krämerei
5742,3351,,Baumöl
5743,3352,2,Strohmesser
5744,3352,,Holzwaren
5745,3353,1,Butter
5746,3354,1,Haar
5747,3355,2,Geschmeide
5748,3356,,Blei
5749,3357,2,Krämerei
5750,3358,2,Krämerei
5751,3358,1,Krämerei
5752,3360,1,Baumöl
5753,3363,1,Kürschnerware
5754,3364,,Schmalz
5755,3365,1,Schmalz
5756,3366,1,Tuch
5757,3366,1,Juchten
5758,3367,2,Geschmeide
5759,3367,,Sensen
5760,3368,,Sensen
5761,3369,,Sensen
5762,3370,1,Tuch
5763,3371,2,Röte
5764,3371,2,Kreide
5765,3371,2,Öl
5766,3371,2,Stockfisch
5767,3372,2,Röte
5768,3373,1,Pulver
5769,3374,1,Tabak
5770,3374,1,Blei
5771,3374,2,Tabak
5772,3375,1,Stockfisch
5773,3375,2,Unschlitt
5774,3375,2,Zwetschgen
5775,3375,1,Blei
5776,3376,2,Krämerei
5777,3379,1,Fließpapier
5778,3381,,Zwirn
5779,3382,,Geschmeide
5780,3383,1,Weinstein
5781,3383,2,Kastanien
5782,3384,1,Weinstein
5783,3385,,Blei
5784,3386,2,Kastanien
5785,3386,1,Schafwolle
5786,3387,1,Schafwolle
5787,3388,2,Weinstein
5789,3391,2,Federn
5790,3391,1,Federn
5791,3389,1,Wachs
5792,3389,1,Futterfelle
5793,3390,,Schafwolle
5794,3392,1,Zinn
5795,3392,1,Wachs
5796,3393,1,Wolle
5797,3394,2,Federn
5798,3394,1,Federn
5799,3394,1,Weinstein
5800,3394,1,Wolle
5801,3395,,Wolle
5802,3396,2,Welschgut
5803,3396,1,Juchten
5804,3396,1,Wachs
5805,3397,,Tuch
5806,3398,,Juchten
5807,3398,,Wachs
5808,3399,1,Zinn
5809,3402,1,Hanf
5810,3402,2,Kastanien
5811,3403,2,Kastanien
5812,3403,1,Weinstein
5813,3403,2,Weinstein
5814,3404,1,Weinstein
5815,3404,1,Altmessing
5816,3405,2,Leim
5817,3405,1,Leim
5818,3405,2,Kastanien
5819,3405,1,Weinstein
5820,3405,1,Wachs
5821,3406,2,Weinstein
5822,3406,1,Leinwand
5823,3406,1,Käse
5824,3407,,Wolle
5825,3408,2,Tabak
5826,3408,1,Weinstein
5827,3409,1,Leinwand
5828,3409,1,Tuch
5829,3410,2,Kastanien
5830,3412,2,Hopfen
5831,3412,1,Wolle
5832,3412,2,Kastanien
5833,3412,2,Kronrasch
5834,3413,2,Kastanien
5835,3415,2,Rotbraun
5836,3415,2,Kastanien
5837,3416,1,Tuch
5838,3416,1,Wachs
5839,3417,,Tuch
5840,8021,2,Federn
5841,8021,1,Federn
5842,8021,2,Kastanien
5843,8021,2,Krämerei
5844,3420,1,Weinstein
5845,3419,1,Federn
5846,3421,2,Kastanien
5847,3422,2,Kastanien
5848,3422,1,Weinstein
5849,3422,2,Weinstein
5850,3423,,Zinn
5851,3424,2,Krämerei
5852,3426,1,Gearbeitete Kuhhäute
5853,3426,2,Ochsenhäute
5854,3426,2,Terzenhäute
5855,3427,,Knoppern
5856,3428,2,Juchten
5857,3428,2,Zucker
5858,3429,1,Baumwollwaren
5859,3429,1,Krepp
5860,3430,,Schafwolle
5861,3431,2,Bücher
5862,3432,2,Leinwand
5863,3432,2,Krämerei
5864,3433,,Käse
5865,3434,2,Federn
5866,3435,2,Leinwand
5867,3435,2,Knöpfe
5868,3436,2,Juchten
5869,3437,,Gewandschnitt
5870,3438,1,Zwirn
5871,3439,2,Juchten
5872,3439,2,Tuch
5873,3439,2,Rupfen
5874,3439,2,Meselan
5875,3439,2,Krämerei
5876,3440,2,Juchten
5877,3441,1,Spielwerk
5878,3442,1,Kastanien
5879,3443,2,Käse
5880,3444,2,Juchten
5881,3445,1,Federweiß
5882,3446,2,Schafwolle
5883,3447,1,Krämerei
5884,3448,2,Kastanien
5885,3449,2,Juchten
5886,3450,2,Weinstein
5887,3451,2,Kastanien
5888,3452,1,Glätte
5889,3452,1,Blei
5890,3453,,Spießglas
5891,3454,2,Messer
5892,3454,2,Geschmeide
5893,3454,2,Kastanien
5894,3455,2,Rupfen
5895,3456,2,Juchten
5896,3456,2,Heringe
5897,3456,2,Krämerei
5898,3457,2,Nüsse
5899,3458,2,Leinwand
5900,3459,,Farbzeug
5901,3460,,Käse
5902,3461,2,Juchten
5903,3462,2,Juchten
5904,3462,2,Krämerei
5905,3462,1,Zwillich
5906,3462,1,Trüb
5907,3463,1,Tuch
5908,3464,1,Wolle
5909,3465,2,Weinstein
5910,3466,,Tuch
5911,3467,,Käse
5912,3468,1,Haar
5913,3468,1,Leinwand
5914,3468,2,Zwetschgen
5915,3468,2,Nüsse
5916,3469,2,Stockfisch
5917,3469,2,Tabak
5918,3471,,Leinwand
5919,3472,2,Krämerei
5920,3473,,Leinwand
5921,3474,2,Tabak
5922,3477,2,Tuch
5923,3478,2,Schafwolle
5924,3480,2,Früchte
5925,3480,2,Kastanien
5926,3480,2,Feigen
5927,3480,2,Parmesan Käse
5928,3480,2,Sardellen
5929,3481,1,Kerzen
5930,3482,,Weinbeeren
5931,3482,,Öl
5932,3483,2,Baumöl
5933,3483,2,Weinbeeren
5934,3483,2,Früchte
5935,3484,1,Federn
5936,3485,2,Fell
5937,3485,2,Leinwand
5938,3485,2,Rupfen
5939,3486,2,Kastanien
5940,3487,2,Pasta
5941,3487,1,Kastanien
5942,3487,2,Ingwer
5943,3488,,Hanf
5944,3488,,Federn
5945,3489,2,Krämerei
5946,3490,2,Juchten
5947,3491,2,Ochsenhäute
5948,3491,2,Terzenhäute
5949,3492,2,Ochsenhäute
5950,3492,2,Terzenhäute
5951,3493,2,Federn
5952,3494,,Tuch
5953,3496,2,Juchten
5954,3496,2,Baumöl
5955,3496,2,Kuhhäute
5956,3496,2,Weinstein
5957,3497,,Zwirn
5958,3498,2,Juchten
5959,3499,,Kirchenwaren
5960,3499,,Baumwollwaren
5961,3500,,Schmalz
5962,3501,,Weinbeeren
5963,3502,,Kupfer
5964,3502,,Zinn
5965,3502,,Federn
5966,3503,,Wolle
5967,3504,2,Juchten
5968,3505,2,Juchten
5969,3506,2,Leinwand
5970,3507,2,Holzwaren
5971,3507,2,Nürnberger Ware
5972,3507,2,Weinbeeren
5973,3507,2,Gewandbesen
5974,3507,2,Spezerei
5975,3509,,Haar
5976,3510,,Krämerei
5977,3511,1,Weinstein
5978,3513,2,Rote Erde
5979,3514,,Leinöl
5980,3515,1,Wolle
5981,3516,1,Indigo
5982,3517,1,Weinstein
5983,3518,2,Tabak
5984,3519,2,Krämerei
5985,3520,1,Leim
5986,3522,,Haar
